report_date,report_week,source_file,Market,Model,Date,calendar_week,week_relative,week_text,Ad Type,Channel,Platform,is_pmax,Currency Rate,clicks,Finder DCF Started,Finder DCFS,Finder MDPV,ICC DCF started,ICC DCFS,ICC finished,ICC started,Impressions,Media Spend,Model Detail Page DCF started,Model Detail page DCFS,Model page visit,Number of Sessions,Session start,clicks_outbound,reach,DCFS,Forms Submission Started,Activation Group,Campaign
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250913,CW 37,BW 14,September 8 - September 14,Social Vehicle,Paid Social,Meta,False,Not specified,875,0,0,0,0,0,0,0,37463,137.97,0,0,0,0,0,777,27790,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250914,CW 37,BW 14,September 8 - September 14,Google Search Ad,Paid Search,Google,False,24.4,5,0,0,0,0,0,1,0,24,36.98810963114754,0,0,0,2,2,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250914,CW 37,BW 14,September 8 - September 14,Social Vehicle,Paid Social,Meta,False,24.4,0,0,0,233,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250914,CW 37,BW 14,September 8 - September 14,Social Vehicle,Paid Social,Meta,False,Not specified,748,0,0,0,0,0,0,0,41126,139,0,0,0,0,0,598,30808,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250915,CW 38,BW 15,September 15 - September 21,Google Search Ad,Paid Search,Google,False,24.4,3,0,0,0,0,0,0,1,32,5.311376967213115,0,0,0,1,1,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250915,CW 38,BW 15,September 15 - September 21,Social Vehicle,Paid Social,Meta,False,24.4,0,0,0,211,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250915,CW 38,BW 15,September 15 - September 21,Social Vehicle,Paid Social,Meta,False,Not specified,609,0,0,0,0,0,0,0,34267,117.51,0,0,0,0,0,506,25930,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250916,CW 38,BW 15,September 15 - September 21,Google Search Ad,Paid Search,Google,False,24.4,2,0,0,1,0,0,0,1,30,0.9584439754098362,0,0,0,1,1,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250916,CW 38,BW 15,September 15 - September 21,Social Vehicle,Paid Social,Meta,False,24.4,0,0,0,303,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250916,CW 38,BW 15,September 15 - September 21,Social Vehicle,Paid Social,Meta,False,Not specified,1023,0,0,0,0,0,0,0,39371,134.7,0,0,0,0,0,897,30373,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250917,CW 38,BW 15,September 15 - September 21,Google Search Ad,Paid Search,Google,False,24.4,6,0,0,0,0,0,1,3,37,26.48701422131148,0,0,0,4,4,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250917,CW 38,BW 15,September 15 - September 21,Social Vehicle,Paid Social,Meta,False,24.4,0,0,0,333,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250917,CW 38,BW 15,September 15 - September 21,Social Vehicle,Paid Social,Meta,False,Not specified,1222,0,0,0,0,0,0,0,48144,150.51,0,0,0,0,0,1062,36733,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250918,CW 38,BW 15,September 15 - September 21,Google Search Ad,Paid Search,Google,False,24.4,5,0,0,0,0,0,0,1,34,3.705105737704918,0,0,0,3,3,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250918,CW 38,BW 15,September 15 - September 21,Social Vehicle,Paid Social,Meta,False,24.4,0,0,0,388,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250918,CW 38,BW 15,September 15 - September 21,Social Vehicle,Paid Social,Meta,False,Not specified,1277,0,0,0,0,0,0,0,46214,134.47,0,0,0,0,0,1117,35367,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250919,CW 38,BW 15,September 15 - September 21,Google Search Ad,Paid Search,Google,False,24.4,1,0,0,0,0,0,1,3,21,1.028330491803279,0,0,0,4,4,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250919,CW 38,BW 15,September 15 - September 21,Social Vehicle,Paid Social,Meta,False,24.4,0,4,0,292,0,0,0,0,0,0,0,0,0,313,0,0,0,0,4,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250919,CW 38,BW 15,September 15 - September 21,Social Vehicle,Paid Social,Meta,False,Not specified,929,0,0,0,0,0,0,0,39296,124.81,0,0,0,0,0,812,28290,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250920,CW 38,BW 15,September 15 - September 21,Google Search Ad,Paid Search,Google,False,24.4,5,0,0,0,0,0,2,3,32,16.67293143442623,0,0,0,5,5,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250920,CW 38,BW 15,September 15 - September 21,Social Vehicle,Paid Social,Meta,False,24.4,0,0,0,427,0,0,0,0,0,0,0,0,0,453,0,0,0,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250920,CW 38,BW 15,September 15 - September 21,Social Vehicle,Paid Social,Meta,False,Not specified,1209,0,0,0,0,0,0,0,43830,139.29,0,0,0,0,0,1088,31730,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250921,CW 38,BW 15,September 15 - September 21,Google Search Ad,Paid Search,Google,False,24.4,3,0,0,1,0,0,0,2,36,2.838173196721312,0,0,0,4,2,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250921,CW 38,BW 15,September 15 - September 21,Social Vehicle,Paid Social,Meta,False,24.4,0,2,0,353,0,0,0,0,0,0,0,0,0,381,0,0,0,0,2,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250921,CW 38,BW 15,September 15 - September 21,Social Vehicle,Paid Social,Meta,False,Not specified,998,0,0,0,0,0,0,0,47360,146.37,0,0,0,0,0,900,35447,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250922,CW 39,BW 16,September 22 - September 28,Google Search Ad,Paid Search,Google,False,24.4,4,0,0,1,0,0,1,2,39,3.481769262295082,0,0,0,4,4,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250922,CW 39,BW 16,September 22 - September 28,Social Vehicle,Paid Social,Meta,False,24.4,0,2,1,329,0,0,0,0,0,0,0,0,0,342,0,0,0,1,2,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250922,CW 39,BW 16,September 22 - September 28,Social Vehicle,Paid Social,Meta,False,Not specified,919,0,0,0,0,0,0,0,44668,136.77,0,0,0,0,0,782,34333,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250923,CW 39,BW 16,September 22 - September 28,Google Search Ad,Paid Search,Google,False,24.4,5,0,0,0,0,0,0,1,41,3.960637254098361,0,0,0,1,1,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250923,CW 39,BW 16,September 22 - September 28,Social Vehicle,Paid Social,Meta,False,24.4,0,0,0,274,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250923,CW 39,BW 16,September 22 - September 28,Social Vehicle,Paid Social,Meta,False,Not specified,927,0,0,0,0,0,0,0,39346,130.43,0,0,0,0,0,821,30540,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250924,CW 39,BW 16,September 22 - September 28,Google Search Ad,Paid Search,Google,False,24.4,0,0,0,0,0,0,0,0,20,0,0,0,0,2,2,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250924,CW 39,BW 16,September 22 - September 28,Social Vehicle,Paid Social,Meta,False,24.4,0,0,0,278,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250924,CW 39,BW 16,September 22 - September 28,Social Vehicle,Paid Social,Meta,False,Not specified,889,0,0,0,0,0,0,0,38583,135.91,0,0,0,0,0,792,28481,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250925,CW 39,BW 16,September 22 - September 28,Google Search Ad,Paid Search,Google,False,24.4,3,0,0,0,0,0,0,0,29,1.715943606557377,0,0,0,2,2,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250925,CW 39,BW 16,September 22 - September 28,Social Vehicle,Paid Social,Meta,False,24.4,0,2,0,265,0,0,0,0,0,0,0,0,0,281,0,0,0,0,2,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250925,CW 39,BW 16,September 22 - September 28,Social Vehicle,Paid Social,Meta,False,Not specified,894,0,0,0,0,0,0,0,38766,125.54,0,0,0,0,0,774,27954,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250926,CW 39,BW 16,September 22 - September 28,Google Search Ad,Paid Search,Google,False,24.4,3,0,0,0,0,0,1,3,67,0.6584434836065574,0,0,0,5,5,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250926,CW 39,BW 16,September 22 - September 28,Social Vehicle,Paid Social,Meta,False,24.4,0,0,0,240,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250926,CW 39,BW 16,September 22 - September 28,Social Vehicle,Paid Social,Meta,False,Not specified,751,0,0,0,0,0,0,0,37868,136.48,0,0,0,0,0,650,29056,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250927,CW 39,BW 16,September 22 - September 28,Google Search Ad,Paid Search,Google,False,24.4,4,0,0,0,0,0,2,2,42,3.152547540983607,0,0,0,3,3,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250927,CW 39,BW 16,September 22 - September 28,Social Vehicle,Paid Social,Meta,False,24.4,0,1,0,288,0,0,0,0,0,0,0,0,0,302,0,0,0,0,1,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250927,CW 39,BW 16,September 22 - September 28,Social Vehicle,Paid Social,Meta,False,Not specified,840,0,0,0,0,0,0,0,38526,141.55,0,0,0,0,0,741,30081,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250928,CW 39,BW 16,September 22 - September 28,Google Search Ad,Paid Search,Google,False,24.4,4,0,0,0,0,0,1,2,36,4.378483483606558,0,0,0,4,4,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250928,CW 39,BW 16,September 22 - September 28,Social Vehicle,Paid Social,Meta,False,24.4,0,0,0,295,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250928,CW 39,BW 16,September 22 - September 28,Social Vehicle,Paid Social,Meta,False,Not specified,827,0,0,0,0,0,0,0,38271,141.21,0,0,0,0,0,737,29643,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250929,CW 40,BW 17,September 29 - October 5,Google Search Ad,Paid Search,Google,False,24.4,1,0,0,0,0,0,0,0,16,1.80563393442623,0,0,0,1,1,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250929,CW 40,BW 17,September 29 - October 5,Social Vehicle,Paid Social,Meta,False,24.4,0,1,0,258,0,0,3,7,0,0,0,0,0,280,277,0,0,0,1,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250929,CW 40,BW 17,September 29 - October 5,Social Vehicle,Paid Social,Meta,False,Not specified,833,0,0,0,0,0,0,0,38752,137.73,0,0,0,0,0,722,29760,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250930,CW 40,BW 17,September 29 - October 5,Google Search Ad,Paid Search,Google,False,24.4,3,0,0,0,0,0,0,2,17,4.229772336065574,0,0,0,4,4,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250930,CW 40,BW 17,September 29 - October 5,Social Vehicle,Paid Social,Meta,False,24.4,0,0,0,293,0,0,3,7,0,0,0,0,0,316,314,0,0,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20250930,CW 40,BW 17,September 29 - October 5,Social Vehicle,Paid Social,Meta,False,Not specified,970,0,0,0,0,0,0,0,45648,158.63,0,0,0,0,0,851,35393,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20251001,CW 40,BW 17,September 29 - October 5,Google Search Ad,Paid Search,Google,False,24.4,1,0,0,0,0,0,0,0,20,0.3581483606557377,0,0,0,0,0,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20251001,CW 40,BW 17,September 29 - October 5,Social Vehicle,Paid Social,Meta,False,24.4,0,4,0,497,0,0,7,12,0,0,0,0,0,521,521,0,0,0,4,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20251001,CW 40,BW 17,September 29 - October 5,Social Vehicle,Paid Social,Meta,False,Not specified,1423,0,0,0,0,0,0,0,79628,251.06,0,0,0,0,0,1233,56163,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20251002,CW 40,BW 17,September 29 - October 5,Google Search Ad,Paid Search,Google,False,24.4,2,0,0,0,0,0,1,1,26,1.124187868852459,0,0,0,3,3,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20251002,CW 40,BW 17,September 29 - October 5,Social Vehicle,Paid Social,Meta,False,24.4,0,2,0,493,0,0,7,12,0,0,0,0,0,513,512,0,0,0,2,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20251002,CW 40,BW 17,September 29 - October 5,Social Vehicle,Paid Social,Meta,False,Not specified,1378,0,0,0,0,0,0,0,76193,243.13,0,0,0,0,0,1211,53398,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20251003,CW 40,BW 17,September 29 - October 5,Google Search Ad,Paid Search,Google,False,24.4,2,0,0,0,0,0,0,0,55,2.825392540983607,0,0,0,0,0,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20251003,CW 40,BW 17,September 29 - October 5,Social Vehicle,Paid Social,Meta,False,24.4,0,4,0,535,0,0,4,10,0,0,0,0,0,563,562,0,0,0,4,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20251003,CW 40,BW 17,September 29 - October 5,Social Vehicle,Paid Social,Meta,False,Not specified,1396,0,0,0,0,0,0,0,68284,243.86,0,0,0,0,0,1294,44064,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20251004,CW 40,BW 17,September 29 - October 5,Google Search Ad,Paid Search,Google,False,24.4,4,0,0,0,0,0,1,2,33,6.267596106557378,0,0,0,2,2,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20251004,CW 40,BW 17,September 29 - October 5,Social Vehicle,Paid Social,Meta,False,24.4,0,1,0,574,0,0,6,16,0,0,0,0,0,615,614,0,0,0,1,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20251004,CW 40,BW 17,September 29 - October 5,Social Vehicle,Paid Social,Meta,False,Not specified,1593,0,0,0,0,0,0,0,78850,247.95,0,0,0,0,0,1450,52086,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20251005,CW 40,BW 17,September 29 - October 5,Google Search Ad,Paid Search,Google,False,24.4,3,0,0,0,0,0,0,0,31,0.6864509836065573,0,0,0,0,0,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20251005,CW 40,BW 17,September 29 - October 5,Social Vehicle,Paid Social,Meta,False,24.4,0,2,0,612,0,0,7,16,0,0,0,0,0,658,643,0,0,0,2,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20251005,CW 40,BW 17,September 29 - October 5,Social Vehicle,Paid Social,Meta,False,Not specified,1585,0,0,0,0,0,0,0,88228,258.5,0,0,0,0,0,1427,58002,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20251006,CW 41,BW 18,October 6 - October 12,Google Search Ad,Paid Search,Google,False,24.4,3,0,0,0,0,0,1,4,18,0.9962110655737705,0,0,0,5,5,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20251006,CW 41,BW 18,October 6 - October 12,Social Vehicle,Paid Social,Meta,False,24.4,0,1,0,566,0,0,8,17,0,0,0,0,0,602,599,0,0,0,1,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20251006,CW 41,BW 18,October 6 - October 12,Social Vehicle,Paid Social,Meta,False,Not specified,1402,0,0,0,0,0,0,0,73123,237.85,0,0,0,0,0,1247,49679,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20251007,CW 41,BW 18,October 6 - October 12,Google Search Ad,Paid Search,Google,False,24.4,2,0,0,2,0,0,1,2,46,0.09962110655737705,0,0,0,3,3,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20251007,CW 41,BW 18,October 6 - October 12,Social Vehicle,Paid Social,Meta,False,24.4,0,3,0,462,0,0,5,16,0,0,0,0,0,494,492,0,0,0,3,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,CZ,Macan,20251007,CW 41,BW 18,October 6 - October 12,Social Vehicle,Paid Social,Meta,False,Not specified,1099,0,0,0,0,0,0,0,68542,231.28,0,0,0,0,0,941,46970,0,0,Meta Inventory Ads,Winning BEV Close the Gap
